sub_trial,time,a,z,a_t,z_t,sniff,hand,hand_t,trial,sub,a_loc,z_loc,group,correct,condition,time_ms
sub11_3,57:29.4,a8,z1,2.85,6.573,0,0,0,3,sub11,8,1,b,3,left blocked,3499782
sub11_3,57:29.4,a8,z1,2.85,37.87,0,0,0,3,sub11,8,1,b,3,left blocked,3499785
sub11_3,57:30.1,a8,z1,2.85,37.87,1,0,0,3,sub11,8,1,b,3,left blocked,3500519
sub11_3,57:32.1,a8,z1,2.85,37.87,1,0,0,3,sub11,8,1,b,3,left blocked,3502488
sub11_3,57:32.2,a9,z1,1.457,37.87,0,0,0,3,sub11,9,1,b,3,left blocked,3502632
sub11_3,57:33.7,a10,z1,3.356,37.87,0,0,0,3,sub11,10,1,b,3,left blocked,3504089
sub11_3,57:35.8,a10,z1,3.356,37.87,1,0,0,3,sub11,10,1,b,3,left blocked,3506158
sub11_3,57:37.0,a11,z1,1.82,37.87,0,0,0,3,sub11,11,1,b,3,left blocked,3507446
sub11_3,57:37.7,a11,z1,1.82,37.87,1,0,0,3,sub11,11,1,b,3,left blocked,3508060
sub11_3,57:38.9,a12,z1,1.236,37.87,0,0,0,3,sub11,12,1,b,3,left blocked,3509266
sub11_3,57:39.1,a12,z1,1.236,37.87,1,0,0,3,sub11,12,1,b,3,left blocked,3509528
sub11_3,57:40.1,a11,z1,0.961,37.87,0,0,0,3,sub11,11,1,b,3,left blocked,3510502
sub11_3,57:41.1,a10,z1,1.034,37.87,0,0,0,3,sub11,10,1,b,3,left blocked,3511463
sub11_3,57:41.3,a10,z1,1.034,37.87,1,0,0,3,sub11,10,1,b,3,left blocked,3511730
sub11_3,57:42.1,a9,z1,1.468,37.87,0,0,0,3,sub11,9,1,b,3,left blocked,3512498
sub11_3,57:42.7,a9,z1,1.468,37.87,1,0,0,3,sub11,9,1,b,3,left blocked,3513132
sub11_3,57:43.6,a8,z1,1.735,37.87,0,0,0,3,sub11,8,1,b,3,left blocked,3513966
sub11_3,57:44.3,a8,z1,1.735,37.87,1,0,0,3,sub11,8,1,b,3,left blocked,3514733
sub11_3,57:45.3,a7,z1,2.169,37.87,0,0,0,3,sub11,7,1,b,3,left blocked,3515701
sub11_3,57:46.2,a7,z1,2.169,37.87,1,0,0,3,sub11,7,1,b,3,left blocked,3516568
sub11_3,57:47.5,a6,z1,2.202,37.87,0,0,0,3,sub11,6,1,b,3,left blocked,3517869
sub11_3,57:48.0,a6,z1,2.202,37.87,1,0,0,3,sub11,6,1,b,3,left blocked,3518437
sub11_3,57:49.7,a5,z1,1.301,37.87,0,0,0,3,sub11,5,1,b,3,left blocked,3520072
sub11_3,57:49.9,a5,z1,1.301,37.87,1,0,0,3,sub11,5,1,b,3,left blocked,3520339
sub11_3,57:51.0,a4,z1,2.202,37.87,0,0,0,3,sub11,4,1,b,3,left blocked,3521373
sub11_3,57:52.4,a4,z1,2.202,37.87,1,0,0,3,sub11,4,1,b,3,left blocked,3522808
sub11_3,57:53.2,a3,z1,3.437,37.87,0,0,0,3,sub11,3,1,b,3,left blocked,3523575
sub11_3,57:55.3,a3,z1,3.437,37.87,1,0,0,3,sub11,3,1,b,3,left blocked,3525710
sub11_3,57:56.6,a2,z1,1.635,37.87,0,0,0,3,sub11,2,1,b,3,left blocked,3527012
sub11_3,57:57.2,a2,z1,1.635,37.87,1,0,0,3,sub11,2,1,b,3,left blocked,3527646
sub11_3,57:58.2,a1,z1,1.568,37.87,0,0,0,3,sub11,1,1,b,3,left blocked,3528647
sub11_3,57:59.1,a1,z1,1.568,37.87,1,0,0,3,sub11,1,1,b,3,left blocked,3529548
sub11_3,57:59.8,a2,z1,1.068,37.87,0,0,0,3,sub11,2,1,b,3,left blocked,3530215
sub11_3,58:00.9,a3,z1,0.367,37.87,0,0,0,3,sub11,3,1,b,3,left blocked,3531283
sub11_3,58:01.3,a4,z1,1.401,37.87,0,0,0,3,sub11,4,1,b,3,left blocked,3531650
sub11_3,58:02.7,a5,z1,1.301,37.87,0,0,0,3,sub11,5,1,b,3,left blocked,3533051
sub11_3,58:03.6,a5,z1,1.301,37.87,1,0,0,3,sub11,5,1,b,3,left blocked,3533952
sub11_3,58:04.0,a6,z1,1.602,37.87,0,0,0,3,sub11,6,1,b,3,left blocked,3534352
sub11_3,58:04.6,a6,z1,1.602,37.87,1,0,0,3,sub11,6,1,b,3,left blocked,3535020
sub11_3,58:05.6,a5,z1,1.602,37.87,0,0,0,3,sub11,5,1,b,3,left blocked,3535954
sub11_3,58:06.6,a5,z1,1.602,37.87,1,0,0,3,sub11,5,1,b,3,left blocked,3537022
sub11_3,58:07.2,a6,z1,0.1,37.87,0,0,0,3,sub11,6,1,b,3,left blocked,3537555
sub11_3,58:18.5,a5,z2,3.971,31.531,0,0,0,3,sub11,5,2,b,3,left blocked,3548900
sub11_3,58:20.2,a5,z2,3.971,31.531,1,0,0,3,sub11,5,2,b,3,left blocked,3550635
sub11_3,58:21.9,a5,z2,3.971,31.531,1,0,0,3,sub11,5,2,b,3,left blocked,3552337
sub11_3,58:22.5,a4,z2,3.07,31.531,0,0,0,3,sub11,4,2,b,3,left blocked,3552870
sub11_3,58:23.5,a4,z2,3.07,31.531,1,0,0,3,sub11,4,2,b,3,left blocked,3553871
sub11_3,58:24.5,a4,z2,3.07,31.531,0,1,25.486,3,sub11,4,2,b,3,left blocked,3554906
sub11_3,58:25.5,a4,z2,3.07,31.531,1,1,25.486,3,sub11,4,2,b,3,left blocked,3555907
sub11_3,58:25.5,a5,z2,1.435,31.531,0,1,25.486,3,sub11,5,2,b,3,left blocked,3555940
sub11_3,58:26.6,a5,z2,1.435,31.531,1,1,25.486,3,sub11,5,2,b,3,left blocked,3556974
sub11_3,58:27.0,a4,z2,0.968,31.531,0,1,25.486,3,sub11,4,2,b,3,left blocked,3557375
sub11_3,58:27.9,a3,z2,1.768,31.531,0,1,25.486,3,sub11,3,2,b,3,left blocked,3558342
sub11_3,58:28.4,a3,z2,1.768,31.531,1,1,25.486,3,sub11,3,2,b,3,left blocked,3558843
sub11_3,58:29.7,a2,z2,1.501,31.531,0,1,25.486,3,sub11,2,2,b,3,left blocked,3560111
sub11_3,58:30.3,a2,z2,1.501,31.531,1,1,25.486,3,sub11,2,2,b,3,left blocked,3560745
sub11_3,58:31.2,a1,z2,1.902,31.531,0,1,25.486,3,sub11,1,2,b,3,left blocked,3561612
sub11_3,58:32.3,a1,z2,1.902,31.531,1,1,25.486,3,sub11,1,2,b,3,left blocked,3562713
sub11_3,58:33.1,a2,z2,0.133,31.531,0,1,25.486,3,sub11,2,2,b,3,left blocked,3563514
sub11_3,58:33.2,a3,z2,0.334,31.531,0,1,25.486,3,sub11,3,2,b,3,left blocked,3563648
sub11_3,58:33.6,a4,z2,0.5,31.531,0,1,25.486,3,sub11,4,2,b,3,left blocked,3563981
sub11_3,58:34.1,a5,z2,0.367,31.531,0,1,25.486,3,sub11,5,2,b,3,left blocked,3564482
sub11_3,58:34.3,a5,z2,0.367,31.531,1,1,25.486,3,sub11,5,2,b,3,left blocked,3564715
sub11_3,58:34.4,a6,z2,0.367,31.531,0,1,25.486,3,sub11,6,2,b,3,left blocked,3564849
sub11_3,58:34.8,a7,z2,0.367,31.531,0,1,25.486,3,sub11,7,2,b,3,left blocked,3565216
sub11_3,58:35.2,a8,z2,0.367,31.531,0,1,25.486,3,sub11,8,2,b,3,left blocked,3565583
sub11_3,58:35.6,a9,z2,0.367,31.531,0,1,25.486,3,sub11,9,2,b,3,left blocked,3565950
sub11_3,58:35.9,a10,z2,0.723,31.531,0,1,25.486,3,sub11,10,2,b,3,left blocked,3566317
sub11_3,58:36.6,a11,z2,1.353,31.531,0,1,25.486,3,sub11,11,2,b,3,left blocked,3567040
sub11_3,58:37.8,a11,z2,1.353,31.531,1,1,25.486,3,sub11,11,2,b,3,left blocked,3568152
sub11_3,58:38.0,a12,z2,1.283,31.531,0,1,25.486,3,sub11,12,2,b,3,left blocked,3568393
sub11_3,58:39.3,a11,z2,1.312,31.531,0,1,25.486,3,sub11,11,2,b,3,left blocked,3569676
sub11_3,58:39.7,a11,z2,1.312,31.531,1,1,25.486,3,sub11,11,2,b,3,left blocked,3570121
sub11_3,58:40.6,a10,z2,1.768,31.531,0,1,25.486,3,sub11,10,2,b,3,left blocked,3570988
sub11_3,58:41.2,a10,z2,1.768,31.531,1,1,25.486,3,sub11,10,2,b,3,left blocked,3571622
sub11_3,58:42.4,a9,z2,1.735,31.531,0,1,25.486,3,sub11,9,2,b,3,left blocked,3572757
sub11_3,58:43.0,a9,z2,1.735,31.531,1,1,25.486,3,sub11,9,2,b,3,left blocked,3573424
sub11_3,58:44.1,a8,z2,1.134,31.531,0,1,25.486,3,sub11,8,2,b,3,left blocked,3574492
sub11_3,58:44.6,a8,z2,1.134,31.531,1,1,25.486,3,sub11,8,2,b,3,left blocked,3575025
sub11_3,58:45.2,a7,z2,1.902,31.531,0,1,25.486,3,sub11,7,2,b,3,left blocked,3575626
sub11_3,58:46.1,a7,z2,1.902,31.531,1,1,25.486,3,sub11,7,2,b,3,left blocked,3576527
sub11_3,58:47.1,a6,z2,1.969,31.531,0,1,25.486,3,sub11,6,2,b,3,left blocked,3577528
sub11_3,58:47.6,a6,z2,1.969,31.531,1,1,25.486,3,sub11,6,2,b,3,left blocked,3577995
sub11_3,58:49.1,a5,z2,0.901,31.531,0,1,25.486,3,sub11,5,2,b,3,left blocked,3579496
sub11_3,58:49.3,a5,z2,0.901,31.531,1,1,25.486,3,sub11,5,2,b,3,left blocked,3579663
sub11_3,58:58.5,a5,z3,2.897,35.868,0,0,0,3,sub11,5,3,b,3,left blocked,3588912
sub11_3,59:00.1,a5,z3,2.897,35.868,1,0,0,3,sub11,5,3,b,3,left blocked,3590541
sub11_3,59:01.2,a5,z3,2.897,35.868,0,1,0,3,sub11,5,3,b,3,left blocked,3591575
sub11_3,59:01.4,a6,z3,2.336,35.868,0,0,0,3,sub11,6,3,b,3,left blocked,3591809
sub11_3,59:02.0,a6,z3,2.336,35.868,1,0,0,3,sub11,6,3,b,3,left blocked,3592376
sub11_3,59:03.7,a7,z3,1.835,35.868,0,0,0,3,sub11,7,3,b,3,left blocked,3594144
sub11_3,59:04.7,a7,z3,1.835,35.868,1,0,0,3,sub11,7,3,b,3,left blocked,3595145
sub11_3,59:05.6,a8,z3,2.102,35.868,0,0,0,3,sub11,8,3,b,3,left blocked,3595979
sub11_3,59:06.6,a8,z3,2.102,35.868,1,0,0,3,sub11,8,3,b,3,left blocked,3597047
sub11_3,59:07.7,a9,z3,1.702,35.868,0,0,0,3,sub11,9,3,b,3,left blocked,3598081
sub11_3,59:08.5,a9,z3,1.702,35.868,1,0,0,3,sub11,9,3,b,3,left blocked,3598882
sub11_3,59:09.4,a10,z3,2.563,35.868,0,0,0,3,sub11,10,3,b,3,left blocked,3599783
sub11_3,59:10.4,a10,z3,2.563,35.868,1,0,0,3,sub11,10,3,b,3,left blocked,3600817
sub11_3,59:11.9,a11,z3,1.369,35.868,0,0,0,3,sub11,11,3,b,3,left blocked,3602346
sub11_3,59:12.0,a11,z3,1.369,35.868,1,0,0,3,sub11,11,3,b,3,left blocked,3602419
sub11_3,59:13.3,a12,z3,1.182,35.868,0,0,0,3,sub11,12,3,b,3,left blocked,3603715
sub11_3,59:13.5,a12,z3,1.182,35.868,1,0,0,3,sub11,12,3,b,3,left blocked,3603920
sub11_3,59:14.5,a11,z3,0.358,35.868,0,0,0,3,sub11,11,3,b,3,left blocked,3604897
sub11_3,59:14.9,a10,z3,0.2,35.868,0,0,0,3,sub11,10,3,b,3,left blocked,3605255
sub11_3,59:15.1,a8,z3,0.133,35.868,0,0,0,3,sub11,8,3,b,3,left blocked,3605455
sub11_3,59:15.2,a9,z3,0.4,35.868,0,0,0,3,sub11,9,3,b,3,left blocked,3605589
sub11_3,59:15.6,a7,z3,0.2,35.868,0,0,0,3,sub11,7,3,b,3,left blocked,3605989
sub11_3,59:15.8,a6,z3,0.2,35.868,0,0,0,3,sub11,6,3,b,3,left blocked,3606189
sub11_3,59:16.0,a5,z3,0.267,35.868,0,0,0,3,sub11,5,3,b,3,left blocked,3606389
sub11_3,59:16.3,a4,z3,0.3,35.868,0,0,0,3,sub11,4,3,b,3,left blocked,3606656
sub11_3,59:16.6,a3,z3,0.367,35.868,0,0,0,3,sub11,3,3,b,3,left blocked,3606957
sub11_3,59:16.9,a2,z3,0.534,35.868,0,0,0,3,sub11,2,3,b,3,left blocked,3607324
sub11_3,59:17.5,a1,z3,0.934,35.868,0,0,0,3,sub11,1,3,b,3,left blocked,3607858
sub11_3,59:17.9,a1,z3,0.934,35.868,1,0,0,3,sub11,1,3,b,3,left blocked,3608258
sub11_3,59:18.4,a2,z3,1.702,35.868,0,0,0,3,sub11,2,3,b,3,left blocked,3608792
sub11_3,59:19.3,a2,z3,1.702,35.868,1,0,0,3,sub11,2,3,b,3,left blocked,3609726
sub11_3,59:20.1,a3,z3,1.735,35.868,0,0,0,3,sub11,3,3,b,3,left blocked,3610493
sub11_3,59:20.8,a3,z3,1.735,35.868,1,0,0,3,sub11,3,3,b,3,left blocked,3611228
sub11_3,59:21.8,a4,z3,1.568,35.868,0,0,0,3,sub11,4,3,b,3,left blocked,3612228
sub11_3,59:22.4,a4,z3,1.568,35.868,1,0,0,3,sub11,4,3,b,3,left blocked,3612829
sub11_3,59:23.4,a5,z3,2.836,35.868,0,0,0,3,sub11,5,3,b,3,left blocked,3613797
sub11_3,59:24.0,a5,z3,2.836,35.868,1,0,0,3,sub11,5,3,b,3,left blocked,3614397
sub11_3,59:26.2,a6,z3,2.035,35.868,0,0,0,3,sub11,6,3,b,3,left blocked,3616633
sub11_3,59:27.0,a6,z3,2.035,35.868,1,0,0,3,sub11,6,3,b,3,left blocked,3617400
sub11_3,59:28.3,a7,z3,1.935,35.868,0,0,0,3,sub11,7,3,b,3,left blocked,3618668
sub11_3,59:28.6,a7,z3,1.935,35.868,1,0,0,3,sub11,7,3,b,3,left blocked,3618968
sub11_3,59:30.2,a8,z3,1.368,35.868,0,0,0,3,sub11,8,3,b,3,left blocked,3620603
sub11_3,59:30.7,a8,z3,1.368,35.868,1,0,0,3,sub11,8,3,b,3,left blocked,3621070
sub11_3,59:31.6,a7,z3,0.434,35.868,0,0,0,3,sub11,7,3,b,3,left blocked,3621971
sub11_3,59:31.7,a7,z3,0.434,35.868,1,0,0,3,sub11,7,3,b,3,left blocked,3622105
sub11_3,59:32.0,a6,z3,0.634,35.868,0,0,0,3,sub11,6,3,b,3,left blocked,3622405
sub11_3,59:32.6,a5,z3,1.268,35.868,0,0,0,3,sub11,5,3,b,3,left blocked,3623039
sub11_3,59:33.0,a5,z3,1.268,35.868,1,0,0,3,sub11,5,3,b,3,left blocked,3623406
sub11_3,59:33.9,a4,z3,0.467,35.868,0,0,0,3,sub11,4,3,b,3,left blocked,3624307
sub11_3,59:44.7,a5,z4,3.37,31.164,0,0,0,3,sub11,5,4,b,3,left blocked,3635051
sub11_3,59:46.2,a5,z4,3.37,31.164,1,0,0,3,sub11,5,4,b,3,left blocked,3636586
sub11_3,59:48.0,a4,z4,1.401,31.164,0,0,0,3,sub11,4,4,b,3,left blocked,3638421
sub11_3,59:48.6,a4,z4,1.401,31.164,1,0,0,3,sub11,4,4,b,3,left blocked,3639021
sub11_3,59:49.4,a3,z4,1.735,31.164,0,0,0,3,sub11,3,4,b,3,left blocked,3639822
sub11_3,59:50.7,a3,z4,1.735,31.164,1,0,0,3,sub11,3,4,b,3,left blocked,3641057
sub11_3,59:51.2,a2,z4,2.202,31.164,0,0,0,3,sub11,2,4,b,3,left blocked,3641557
sub11_3,59:52.4,a2,z4,2.202,31.164,1,0,0,3,sub11,2,4,b,3,left blocked,3642792
sub11_3,59:53.4,a1,z4,2.436,31.164,0,0,0,3,sub11,1,4,b,3,left blocked,3643759
sub11_3,59:55.1,a1,z4,2.436,31.164,1,0,0,3,sub11,1,4,b,3,left blocked,3645461
sub11_3,59:55.8,a2,z4,0.367,31.164,0,0,0,3,sub11,2,4,b,3,left blocked,3646195
sub11_3,59:56.2,a3,z4,0.367,31.164,0,0,0,3,sub11,3,4,b,3,left blocked,3646562
sub11_3,59:56.5,a4,z4,0.033,31.164,0,0,0,3,sub11,4,4,b,3,left blocked,3646929
sub11_3,59:56.6,a5,z4,0.534,31.164,0,0,0,3,sub11,5,4,b,3,left blocked,3646963
sub11_3,59:57.1,a6,z4,0.367,31.164,0,0,0,3,sub11,6,4,b,3,left blocked,3647496
sub11_3,59:57.5,a7,z4,0.067,31.164,0,0,0,3,sub11,7,4,b,3,left blocked,3647863
sub11_3,59:57.5,a8,z4,0.334,31.164,0,0,0,3,sub11,8,4,b,3,left blocked,3647930
sub11_3,59:57.9,a9,z4,0.3,31.164,0,0,0,3,sub11,9,4,b,3,left blocked,3648264
sub11_3,59:58.2,a10,z4,0.643,31.164,0,0,0,3,sub11,10,4,b,3,left blocked,3648564
sub11_3,59:58.8,a11,z4,0.925,31.164,0,0,0,3,sub11,11,4,b,3,left blocked,3649207
sub11_3,59:59.7,a12,z4,1.453,31.164,0,0,0,3,sub11,12,4,b,3,left blocked,3650132
sub11_3,59:59.9,a12,z4,1.453,31.164,1,0,0,3,sub11,12,4,b,3,left blocked,3650299
sub11_3,00:01.2,a11,z4,1.35,31.164,0,0,0,3,sub11,11,4,b,3,left blocked,55185
sub11_3,00:01.6,a11,z4,1.35,31.164,1,0,0,3,sub11,11,4,b,3,left blocked,55567
sub11_3,00:02.5,a10,z4,1.768,31.164,0,0,0,3,sub11,10,4,b,3,left blocked,56535
sub11_3,00:03.1,a10,z4,1.768,31.164,1,0,0,3,sub11,10,4,b,3,left blocked,57136
sub11_3,00:04.3,a9,z4,2.703,31.164,0,0,0,3,sub11,9,4,b,3,left blocked,58303
sub11_3,00:05.1,a9,z4,2.703,31.164,1,0,0,3,sub11,9,4,b,3,left blocked,59071
sub11_3,00:06.4,a9,z4,2.703,31.164,1,0,0,3,sub11,9,4,b,3,left blocked,60372
sub11_3,00:07.0,a8,z4,2.102,31.164,0,0,0,3,sub11,8,4,b,3,left blocked,61006
sub11_3,00:08.3,a8,z4,2.102,31.164,1,0,0,3,sub11,8,4,b,3,left blocked,62274
sub11_3,00:09.1,a7,z4,2.135,31.164,0,0,0,3,sub11,7,4,b,3,left blocked,63108
sub11_3,00:10.5,a7,z4,2.135,31.164,1,0,0,3,sub11,7,4,b,3,left blocked,64543
sub11_3,00:11.2,a6,z4,4.304,31.164,0,0,0,3,sub11,6,4,b,3,left blocked,65244
sub11_3,00:12.1,a6,z4,4.304,31.164,1,0,0,3,sub11,6,4,b,3,left blocked,66144
sub11_3,00:15.3,a6,z4,4.304,31.164,1,0,0,3,sub11,6,4,b,3,left blocked,69314
sub11_3,00:15.5,a5,z4,0.267,31.164,0,0,0,3,sub11,5,4,b,3,left blocked,69548
sub11_3,00:27.4,a4,z5,2.757,40.239,0,0,0,3,sub11,4,5,b,3,left blocked,81372
sub11_3,00:28.7,a4,z5,2.757,40.239,1,0,0,3,sub11,4,5,b,3,left blocked,82661
sub11_3,00:30.1,a3,z5,2.202,40.239,0,0,0,3,sub11,3,5,b,3,left blocked,84129
sub11_3,00:31.5,a3,z5,2.202,40.239,1,0,0,3,sub11,3,5,b,3,left blocked,85530
sub11_3,00:32.3,a2,z5,2.002,40.239,0,0,0,3,sub11,2,5,b,3,left blocked,86331
sub11_3,00:33.6,a2,z5,2.002,40.239,1,0,0,3,sub11,2,5,b,3,left blocked,87599
sub11_3,00:34.3,a1,z5,1.401,40.239,0,0,0,3,sub11,1,5,b,3,left blocked,88333
sub11_3,00:35.1,a1,z5,1.401,40.239,1,0,0,3,sub11,1,5,b,3,left blocked,89134
sub11_3,00:35.7,a2,z5,0.5,40.239,0,0,0,3,sub11,2,5,b,3,left blocked,89734
sub11_3,00:36.2,a3,z5,0.3,40.239,0,0,0,3,sub11,3,5,b,3,left blocked,90235
sub11_3,00:36.5,a4,z5,0.367,40.239,0,0,0,3,sub11,4,5,b,3,left blocked,90535
sub11_3,00:36.9,a5,z5,0.434,40.239,0,0,0,3,sub11,5,5,b,3,left blocked,90902
sub11_3,00:37.3,a6,z5,0.367,40.239,0,0,0,3,sub11,6,5,b,3,left blocked,91336
sub11_3,00:37.7,a7,z5,0.367,40.239,0,0,0,3,sub11,7,5,b,3,left blocked,91703
sub11_3,00:38.1,a8,z5,0.267,40.239,0,0,0,3,sub11,8,5,b,3,left blocked,92070
sub11_3,00:38.3,a9,z5,0.033,40.239,0,0,0,3,sub11,9,5,b,3,left blocked,92337
sub11_3,00:38.4,a10,z5,0.697,40.239,0,0,0,3,sub11,10,5,b,3,left blocked,92370
sub11_3,00:39.1,a11,z5,0.973,40.239,0,0,0,3,sub11,11,5,b,3,left blocked,93067
sub11_3,00:40.0,a12,z5,1.794,40.239,0,0,0,3,sub11,12,5,b,3,left blocked,94039
sub11_3,00:40.4,a12,z5,1.794,40.239,1,0,0,3,sub11,12,5,b,3,left blocked,94372
sub11_3,00:41.4,a12,z5,1.794,40.239,1,0,0,3,sub11,12,5,b,3,left blocked,95406
sub11_3,00:41.8,a11,z5,2.243,40.239,0,0,0,3,sub11,11,5,b,3,left blocked,95833
sub11_3,00:43.2,a11,z5,2.243,40.239,1,0,0,3,sub11,11,5,b,3,left blocked,97175
sub11_3,00:44.1,a10,z5,1.762,40.239,0,0,0,3,sub11,10,5,b,3,left blocked,98076
sub11_3,00:45.7,a10,z5,1.762,40.239,1,0,0,3,sub11,10,5,b,3,left blocked,99711
sub11_3,00:45.8,a11,z5,1.841,40.239,0,0,0,3,sub11,11,5,b,3,left blocked,99838
sub11_3,00:47.3,a11,z5,1.841,40.239,1,0,0,3,sub11,11,5,b,3,left blocked,101312
sub11_3,00:47.7,a10,z5,2.269,40.239,0,0,0,3,sub11,10,5,b,3,left blocked,101679
sub11_3,00:48.7,a10,z5,2.269,40.239,1,0,0,3,sub11,10,5,b,3,left blocked,102747
sub11_3,00:49.9,a9,z5,1.735,40.239,0,0,0,3,sub11,9,5,b,3,left blocked,103948
sub11_3,00:50.6,a9,z5,1.735,40.239,1,0,0,3,sub11,9,5,b,3,left blocked,104615
sub11_3,00:51.7,a8,z5,8.809,40.239,0,0,0,3,sub11,8,5,b,3,left blocked,105683
sub11_3,00:52.4,a8,z5,8.809,40.239,1,0,0,3,sub11,8,5,b,3,left blocked,106384
sub11_3,00:54.5,a8,z5,8.809,40.239,1,0,0,3,sub11,8,5,b,3,left blocked,108486
sub11_3,00:54.6,a8,z5,8.809,40.239,1,0,0,3,sub11,8,5,b,3,left blocked,108586
sub11_3,00:56.2,a8,z5,8.809,40.239,1,0,0,3,sub11,8,5,b,3,left blocked,110154
sub11_3,00:57.0,a8,z5,8.809,40.239,1,0,0,3,sub11,8,5,b,3,left blocked,111022
sub11_3,00:57.3,a8,z5,8.809,40.239,0,1,10.337,3,sub11,8,5,b,3,left blocked,111255
sub11_3,00:57.4,a8,z5,8.809,40.239,1,1,10.337,3,sub11,8,5,b,3,left blocked,111355
sub11_3,00:59.6,a8,z5,8.809,40.239,1,1,10.337,3,sub11,8,5,b,3,left blocked,113624
sub11_3,01:00.5,a7,z5,2.569,40.239,0,1,10.337,3,sub11,7,5,b,3,left blocked,114492
sub11_3,01:01.1,a7,z5,2.569,40.239,1,1,10.337,3,sub11,7,5,b,3,left blocked,115126
sub11_3,01:02.2,a7,z5,2.569,40.239,1,1,10.337,3,sub11,7,5,b,3,left blocked,116160
sub11_3,01:03.1,a6,z5,2.936,40.239,0,1,10.337,3,sub11,6,5,b,3,left blocked,117061
sub11_3,01:04.5,a6,z5,2.936,40.239,1,1,10.337,3,sub11,6,5,b,3,left blocked,118529
sub11_3,01:06.0,a5,z5,1.101,40.239,0,1,10.337,3,sub11,5,5,b,3,left blocked,119997
sub11_3,01:06.2,a5,z5,1.101,40.239,1,1,10.337,3,sub11,5,5,b,3,left blocked,120231
sub11_3,01:07.1,a6,z5,0.367,40.239,0,1,10.337,3,sub11,6,5,b,3,left blocked,121098
sub11_3,01:07.5,a7,z5,0.133,40.239,0,1,10.337,3,sub11,7,5,b,3,left blocked,121465
sub11_3,01:17.7,a7,z6,3.26,30.697,0,0,0,3,sub11,7,6,b,3,left blocked,131652
sub11_3,01:18.6,a7,z6,3.26,30.697,1,0,0,3,sub11,7,6,b,3,left blocked,132643
sub11_3,01:19.9,a7,z6,3.26,30.697,1,0,0,3,sub11,7,6,b,3,left blocked,133944
sub11_3,01:20.9,a8,z6,1.668,30.697,0,0,0,3,sub11,8,6,b,3,left blocked,134912
sub11_3,01:21.8,a8,z6,1.668,30.697,1,0,0,3,sub11,8,6,b,3,left blocked,135779
sub11_3,01:22.6,a9,z6,1.902,30.697,0,0,0,3,sub11,9,6,b,3,left blocked,136580
sub11_3,01:23.6,a9,z6,1.902,30.697,1,0,0,3,sub11,9,6,b,3,left blocked,137614
sub11_3,01:24.5,a8,z6,0.1,30.697,0,0,0,3,sub11,8,6,b,3,left blocked,138482
sub11_3,01:24.5,a8,z6,0.1,30.697,0,1,23.85,3,sub11,8,6,b,3,left blocked,138482
sub11_3,01:24.6,a7,z6,2.536,30.697,0,1,23.85,3,sub11,7,6,b,3,left blocked,138582
sub11_3,01:25.6,a7,z6,2.536,30.697,1,1,23.85,3,sub11,7,6,b,3,left blocked,139650
sub11_3,01:27.1,a8,z6,0.434,30.697,0,1,23.85,3,sub11,8,6,b,3,left blocked,141118
sub11_3,01:27.6,a9,z6,2.169,30.697,0,1,23.85,3,sub11,9,6,b,3,left blocked,141552
sub11_3,01:28.5,a9,z6,2.169,30.697,1,1,23.85,3,sub11,9,6,b,3,left blocked,142486
sub11_3,01:29.7,a10,z6,0.367,30.697,0,1,23.85,3,sub11,10,6,b,3,left blocked,143720
sub11_3,01:30.1,a9,z6,1.835,30.697,0,1,23.85,3,sub11,9,6,b,3,left blocked,144087
sub11_3,01:30.7,a9,z6,1.835,30.697,1,1,23.85,3,sub11,9,6,b,3,left blocked,144655
sub11_3,01:31.9,a10,z6,2.288,30.697,0,1,23.85,3,sub11,10,6,b,3,left blocked,145923
sub11_3,01:33.1,a10,z6,2.288,30.697,1,1,23.85,3,sub11,10,6,b,3,left blocked,147057
sub11_3,01:34.2,a11,z6,1.212,30.697,0,1,23.85,3,sub11,11,6,b,3,left blocked,148210
sub11_3,01:34.6,a11,z6,1.212,30.697,1,1,23.85,3,sub11,11,6,b,3,left blocked,148592
sub11_3,01:35.4,a12,z6,1.157,30.697,0,1,23.85,3,sub11,12,6,b,3,left blocked,149422
sub11_3,01:35.9,a12,z6,1.157,30.697,1,1,23.85,3,sub11,12,6,b,3,left blocked,149860
sub11_3,01:36.6,a11,z6,0.381,30.697,0,1,23.85,3,sub11,11,6,b,3,left blocked,150580
sub11_3,01:37.0,a10,z6,0.434,30.697,0,1,23.85,3,sub11,10,6,b,3,left blocked,150961
sub11_3,01:37.4,a9,z6,2.803,30.697,0,1,23.85,3,sub11,9,6,b,3,left blocked,151395
sub11_3,01:37.9,a9,z6,2.803,30.697,1,1,23.85,3,sub11,9,6,b,3,left blocked,151895
sub11_3,01:39.6,a9,z6,2.803,30.697,1,1,23.85,3,sub11,9,6,b,3,left blocked,153630
sub11_3,01:40.2,a8,z6,2.436,30.697,0,1,23.85,3,sub11,8,6,b,3,left blocked,154197
sub11_3,01:41.4,a8,z6,2.436,30.697,1,1,23.85,3,sub11,8,6,b,3,left blocked,155432
sub11_3,01:42.6,a7,z6,1.835,30.697,0,1,23.85,3,sub11,7,6,b,3,left blocked,156633
sub11_3,01:43.2,a7,z6,1.835,30.697,1,1,23.85,3,sub11,7,6,b,3,left blocked,157234
